id,created
12512,2015-01-18 07:49:34
12652,2015-01-20 02:18:00
12174,2015-01-15 23:15:31
12513,2015-01-18 08:17:08
12634,2015-01-19 22:06:25
12637,2015-01-19 22:23:17
12638,2015-01-19 22:58:47
12640,2015-01-20 00:19:52
12671,2015-01-20 06:40:31
12722,2015-01-21 02:24:03
12175,2015-01-15 23:15:44
12514,2015-01-18 08:36:12
12643,2015-01-20 00:36:47
12647,2015-01-20 01:21:01
12648,2015-01-20 01:32:44
12650,2015-01-20 01:58:11
12651,2015-01-20 02:12:46
12657,2015-01-20 03:42:55
12659,2015-01-20 03:57:44
12673,2015-01-20 07:01:55
12177,2015-01-15 23:29:36
12178,2015-01-15 23:31:18
12179,2015-01-15 23:31:27
12180,2015-01-15 23:35:44
12181,2015-01-15 23:37:14
12515,2015-01-18 09:28:16
12645,2015-01-20 01:06:48
12658,2015-01-20 03:51:09
12663,2015-01-20 04:24:21
12665,2015-01-20 04:33:12
12666,2015-01-20 04:33:16
12679,2015-01-20 09:09:38
12182,2015-01-15 23:39:18
12516,2015-01-18 09:57:33
12680,2015-01-20 09:31:43
12721,2015-01-21 02:11:31
12726,2015-01-21 03:22:06
12730,2015-01-21 04:05:20
12203,2015-01-16 00:57:36
12185,2015-01-15 23:44:23
12187,2015-01-15 23:49:09
12189,2015-01-15 23:52:02
12190,2015-01-16 00:06:57
12194,2015-01-16 00:28:34
12196,2015-01-16 00:30:59
12197,2015-01-16 00:37:01
12201,2015-01-16 00:53:59
12199,2015-01-16 00:43:02
12204,2015-01-16 01:00:09
12206,2015-01-16 01:11:02
12211,2015-01-16 02:00:27
12209,2015-01-16 01:48:50
12210,2015-01-16 01:52:00
12013,2015-01-15 01:02:26
12093,2015-01-15 16:58:25
12099,2015-01-15 17:16:46
12106,2015-01-15 17:33:32
12184,2015-01-15 23:44:08
12629,2015-01-19 20:19:44
12225,2015-01-16 04:25:50
12232,2015-01-16 05:03:38
12233,2015-01-16 05:11:54
12237,2015-01-16 05:35:36
12243,2015-01-16 06:20:15
12248,2015-01-16 06:42:06
12251,2015-01-16 07:06:25
12252,2015-01-16 07:22:41
12255,2015-01-16 08:18:10
12260,2015-01-16 09:38:45
12262,2015-01-16 10:50:49
12263,2015-01-16 11:42:39
12007,2015-01-15 00:34:38
12238,2015-01-16 05:54:08
12253,2015-01-16 07:39:31
12283,2015-01-16 18:51:27
12301,2015-01-16 20:06:33
12306,2015-01-16 20:27:54
12309,2015-01-16 20:29:50
12328,2015-01-16 21:31:03
12329,2015-01-16 21:39:22
12331,2015-01-16 21:50:05
12335,2015-01-16 21:59:41
12342,2015-01-16 22:31:13
12344,2015-01-16 22:39:46
12389,2015-01-17 05:06:42
12630,2015-01-19 20:24:05
12581,2015-01-19 03:17:07
12586,2015-01-19 04:01:40
12762,2015-01-21 20:04:52
12352,2015-01-16 23:15:34
12746,2015-01-21 17:08:06
12749,2015-01-21 17:29:11
12753,2015-01-21 18:37:00
12756,2015-01-21 19:12:43
12759,2015-01-21 19:57:13
12760,2015-01-21 20:01:56
12764,2015-01-21 20:08:21
12774,2015-01-21 21:53:03
12067,2015-01-15 06:43:07
12782,2015-01-21 22:08:20
12471,2015-01-18 00:51:20
12498,2015-01-18 04:39:49
12092,2015-01-15 16:56:08
12117,2015-01-15 18:35:46
12566,2015-01-19 01:22:51
12430,2015-01-17 22:16:50
12120,2015-01-15 19:21:16
12126,2015-01-15 20:02:59
12127,2015-01-15 20:23:37
12132,2015-01-15 20:38:09
12076,2015-01-15 13:46:47
12434,2015-01-17 22:22:30
12172,2015-01-15 23:12:48
12212,2015-01-16 02:02:43
12246,2015-01-16 06:39:14
12221,2015-01-16 03:54:45
12247,2015-01-16 06:40:28
12286,2015-01-16 19:29:00
12351,2015-01-16 23:12:03
12432,2015-01-17 22:21:05
12100,2015-01-15 17:17:38
12452,2015-01-17 23:34:46
12460,2015-01-17 23:51:43
12517,2015-01-18 10:27:38
12379,2015-01-17 03:25:14
12518,2015-01-18 11:05:19
12567,2015-01-19 01:24:24
12155,2015-01-15 22:06:12
12584,2015-01-19 03:48:33
12332,2015-01-16 21:50:30
12594,2015-01-19 05:46:34
12596,2015-01-19 06:21:25
12597,2015-01-19 06:47:46
12649,2015-01-20 01:37:07
12660,2015-01-20 04:10:21
12661,2015-01-20 04:12:10
12750,2015-01-21 17:31:51
12770,2015-01-21 21:13:07
12751,2015-01-21 17:32:25
12775,2015-01-21 21:53:56
12785,2015-01-21 22:40:55
12626,2015-01-19 19:58:50
12200,2015-01-16 00:43:25
12534,2015-01-18 18:28:17
12473,2015-01-18 01:06:28
12683,2015-01-20 18:27:39
12636,2015-01-19 22:15:55
12054,2015-01-15 05:10:53
12139,2015-01-15 20:56:40
12538,2015-01-18 19:12:26
12696,2015-01-20 21:11:26
12556,2015-01-19 00:30:32
12105,2015-01-15 17:29:08
12757,2015-01-21 19:14:13
12313,2015-01-16 20:42:09
12575,2015-01-19 02:50:06
12773,2015-01-21 21:51:01
12509,2015-01-18 06:48:17
12569,2015-01-19 02:00:39
12144,2015-01-15 21:09:30
12057,2015-01-15 05:24:57
12533,2015-01-18 18:20:56
12713,2015-01-20 23:48:53
12714,2015-01-20 23:53:05
12412,2015-01-17 18:13:11
12733,2015-01-21 05:12:29
12451,2015-01-17 23:32:20
12656,2015-01-20 03:21:40
12128,2015-01-15 20:24:10
12324,2015-01-16 21:20:07
12695,2015-01-20 21:08:25
12162,2015-01-15 22:30:36
12147,2015-01-15 21:12:25
12284,2015-01-16 18:58:25
12372,2015-01-17 02:04:39
12413,2015-01-17 18:26:09
12012,2015-01-15 01:01:28
12571,2015-01-19 02:34:57
12257,2015-01-16 08:24:39
12312,2015-01-16 20:39:17
12639,2015-01-19 23:37:05
12295,2015-01-16 19:54:14
12023,2015-01-15 02:09:40
12772,2015-01-21 21:44:58
12129,2015-01-15 20:25:33
12728,2015-01-21 03:53:31
12500,2015-01-18 04:42:36
12551,2015-01-18 23:01:45
12709,2015-01-20 23:03:01
12256,2015-01-16 08:21:43
12119,2015-01-15 18:59:56
12112,2015-01-15 18:10:23
12748,2015-01-21 17:19:52
12282,2015-01-16 18:35:48
12308,2015-01-16 20:28:53
12158,2015-01-15 22:17:07
12035,2015-01-15 03:35:42
12193,2015-01-16 00:26:46
12273,2015-01-16 16:27:51
12646,2015-01-20 01:14:13
12108,2015-01-15 17:42:28
12266,2015-01-16 13:32:29
12444,2015-01-17 23:02:52
12706,2015-01-20 22:46:48
12250,2015-01-16 07:05:59
12049,2015-01-15 04:45:22
12156,2015-01-15 22:09:09
12457,2015-01-17 23:44:18
12160,2015-01-15 22:20:21
12006,2015-01-15 00:30:44
12064,2015-01-15 06:15:08
12104,2015-01-15 17:27:20
12025,2015-01-15 02:27:25
12677,2015-01-20 08:27:20
12710,2015-01-20 23:09:44
12669,2015-01-20 05:38:05
12146,2015-01-15 21:12:23
12297,2015-01-16 19:58:50
12718,2015-01-21 00:22:59
12091,2015-01-15 16:54:49
12028,2015-01-15 03:05:58
12073,2015-01-15 09:21:11
12094,2015-01-15 17:02:40
12360,2015-01-17 00:31:56
12356,2015-01-16 23:48:11
12644,2015-01-20 01:01:35
12662,2015-01-20 04:14:16
12570,2015-01-19 02:22:46
12258,2015-01-16 08:24:42
12405,2015-01-17 14:51:21
12789,2015-01-21 23:21:01
12793,2015-01-22 00:15:09
12653,2015-01-20 02:22:46
12408,2015-01-17 16:35:41
12397,2015-01-17 07:53:51
12716,2015-01-21 00:05:26
12320,2015-01-16 20:52:20
12780,2015-01-21 22:02:51
12442,2015-01-17 22:54:54
12752,2015-01-21 18:24:15
12183,2015-01-15 23:40:29
12202,2015-01-16 00:55:12
12228,2015-01-16 04:38:12
12791,2015-01-21 23:43:16
12403,2015-01-17 14:05:55
12058,2015-01-15 05:26:51
12618,2015-01-19 18:29:31
12191,2015-01-16 00:08:56
12725,2015-01-21 02:52:53
12635,2015-01-19 22:08:09
12701,2015-01-20 22:09:39
12740,2015-01-21 08:55:36
12376,2015-01-17 02:46:39
12296,2015-01-16 19:58:41
12563,2015-01-19 01:06:21
12052,2015-01-15 05:10:33
12641,2015-01-20 00:26:02
12739,2015-01-21 07:36:45
12074,2015-01-15 11:55:16
12198,2015-01-16 00:40:33
12467,2015-01-18 00:31:39
12383,2015-01-17 04:21:50
12275,2015-01-16 17:08:50
12766,2015-01-21 20:15:15
12208,2015-01-16 01:35:35
12776,2015-01-21 22:00:21
12294,2015-01-16 19:53:48
12675,2015-01-20 07:35:07
12771,2015-01-21 21:22:16
12755,2015-01-21 19:00:56
12631,2015-01-19 20:44:55
12235,2015-01-16 05:22:29
12008,2015-01-15 00:40:22
12304,2015-01-16 20:20:45
12005,2015-01-15 00:26:41
12627,2015-01-19 20:06:41
12357,2015-01-17 00:15:04
12465,2015-01-18 00:27:16
12668,2015-01-20 05:37:05
12583,2015-01-19 03:29:00
12365,2015-01-17 01:13:16
12044,2015-01-15 04:09:00
12553,2015-01-19 00:01:36
12109,2015-01-15 17:46:14
12046,2015-01-15 04:32:10
12761,2015-01-21 20:04:16
12168,2015-01-15 22:53:26
12330,2015-01-16 21:41:25
12215,2015-01-16 02:37:33
12540,2015-01-18 19:23:02
12767,2015-01-21 20:27:10
12582,2015-01-19 03:24:24
12326,2015-01-16 21:23:42
12038,2015-01-15 03:41:54
12654,2015-01-20 02:45:51
12022,2015-01-15 02:08:37
12111,2015-01-15 18:03:32
12078,2015-01-15 13:58:06
12720,2015-01-21 01:22:57
12554,2015-01-19 00:21:24
12089,2015-01-15 16:46:45
12152,2015-01-15 21:46:11
12642,2015-01-20 00:27:42
12303,2015-01-16 20:09:02
12095,2015-01-15 17:02:51
12316,2015-01-16 20:46:32
12205,2015-01-16 01:00:22
12192,2015-01-16 00:16:43
12435,2015-01-17 22:25:58
12580,2015-01-19 03:12:53
12037,2015-01-15 03:41:06
12364,2015-01-17 01:13:01
12549,2015-01-18 22:13:33
12578,2015-01-19 03:08:21
12149,2015-01-15 21:28:31
12362,2015-01-17 00:58:29
12348,2015-01-16 23:03:07
12723,2015-01-21 02:48:14
12065,2015-01-15 06:15:19
12218,2015-01-16 03:25:00
12736,2015-01-21 06:30:31
12784,2015-01-21 22:34:55
12021,2015-01-15 01:47:27
12084,2015-01-15 15:38:33
12686,2015-01-20 18:53:57
12719,2015-01-21 00:26:49
12267,2015-01-16 14:08:08
12298,2015-01-16 19:59:49
12148,2015-01-15 21:16:18
12741,2015-01-21 09:52:23
12234,2015-01-16 05:12:54
12122,2015-01-15 19:34:13
12027,2015-01-15 02:50:32
12428,2015-01-17 21:46:48
12708,2015-01-20 23:02:04
12310,2015-01-16 20:35:38
12711,2015-01-20 23:18:35
12763,2015-01-21 20:08:06
12277,2015-01-16 17:43:31
12213,2015-01-16 02:29:59
12605,2015-01-19 00:07:22
12220,2015-01-16 03:34:59
12732,2015-01-21 04:41:36
12735,2015-01-21 06:29:19
12018,2015-01-15 01:26:24
12031,2015-01-15 03:18:52
12047,2015-01-15 04:33:41
12062,2015-01-15 06:01:18
12063,2015-01-15 06:14:27
12090,2015-01-15 16:46:53
12114,2015-01-15 18:15:49
12051,2015-01-15 05:05:52
12135,2015-01-15 20:41:29
12163,2015-01-15 22:31:05
12171,2015-01-15 23:03:43
12053,2015-01-15 05:10:44
12186,2015-01-15 23:45:39
12214,2015-01-16 02:37:11
12216,2015-01-16 03:09:38
12217,2015-01-16 03:18:15
12219,2015-01-16 03:25:20
12226,2015-01-16 04:26:34
12227,2015-01-16 04:37:22
12268,2015-01-16 14:17:38
12087,2015-01-15 16:38:45
12272,2015-01-16 15:52:16
12274,2015-01-16 16:35:02
12278,2015-01-16 17:48:09
12291,2015-01-16 19:38:44
12292,2015-01-16 19:43:50
12321,2015-01-16 20:52:36
12322,2015-01-16 21:08:49
12097,2015-01-15 17:07:59
12337,2015-01-16 22:03:19
12378,2015-01-17 03:17:32
12399,2015-01-17 08:56:06
12414,2015-01-17 18:32:04
12419,2015-01-17 19:39:25
12477,2015-01-18 01:24:45
12485,2015-01-18 01:49:23
12511,2015-01-18 07:48:36
12519,2015-01-18 00:52:23
12522,2015-01-18 16:59:08
12524,2015-01-18 17:34:12
12222,2015-01-16 04:18:21
12546,2015-01-18 21:12:46
12611,2015-01-19 17:31:03
12623,2015-01-19 19:45:08
12699,2015-01-20 21:51:36
12223,2015-01-16 04:21:10
12724,2015-01-21 02:49:35
12224,2015-01-16 04:25:14
12727,2015-01-21 03:47:17
12731,2015-01-21 04:41:16
12195,2015-01-16 00:30:57
12737,2015-01-21 06:39:09
12745,2015-01-21 15:10:01
12769,2015-01-21 20:54:44
12786,2015-01-21 22:43:55
12792,2015-01-21 23:57:57
12230,2015-01-16 04:51:41
12231,2015-01-16 04:52:16
12239,2015-01-16 06:01:05
12110,2015-01-15 18:00:30
12240,2015-01-16 06:12:21
12241,2015-01-16 06:19:29
12738,2015-01-21 06:40:07
12754,2015-01-21 18:59:50
12242,2015-01-16 06:20:05
12244,2015-01-16 06:23:18
12245,2015-01-16 06:26:44
12113,2015-01-15 18:13:03
12758,2015-01-21 19:22:10
12249,2015-01-16 06:46:25
12254,2015-01-16 07:42:42
12768,2015-01-21 20:45:08
12060,2015-01-15 05:45:04
12164,2015-01-15 22:45:19
12259,2015-01-16 09:37:17
12778,2015-01-21 22:02:16
12521,2015-01-18 16:41:53
12779,2015-01-21 22:02:22
12264,2015-01-16 00:50:27
12781,2015-01-21 22:05:58
12265,2015-01-16 13:21:54
12151,2015-01-15 21:40:14
12783,2015-01-21 22:31:44
12289,2015-01-16 19:31:57
12670,2015-01-20 06:28:50
12269,2015-01-16 15:13:22
12270,2015-01-16 15:26:17
12271,2015-01-16 15:36:33
12672,2015-01-20 06:41:45
12678,2015-01-20 08:43:03
12154,2015-01-15 22:02:13
12491,2015-01-18 03:08:56
12525,2015-01-18 17:35:52
12676,2015-01-20 07:44:01
12526,2015-01-18 17:43:50
12787,2015-01-21 22:59:36
12088,2015-01-15 16:42:16
12229,2015-01-16 04:39:42
12790,2015-01-21 23:21:38
12261,2015-01-16 09:48:38
12788,2015-01-21 23:12:36
12098,2015-01-15 17:09:43
12010,2015-01-15 00:53:41
12101,2015-01-15 17:21:37
12276,2015-01-16 17:37:25
12441,2015-01-17 22:54:04
12527,2015-01-18 17:59:01
12279,2015-01-16 17:54:01
12011,2015-01-15 00:53:46
12280,2015-01-16 18:06:41
12528,2015-01-18 18:02:42
12503,2015-01-18 05:38:00
12159,2015-01-15 22:19:28
12494,2015-01-18 03:26:51
12285,2015-01-16 19:27:27
12039,2015-01-15 03:48:53
12287,2015-01-16 19:29:03
12288,2015-01-16 19:29:27
12290,2015-01-16 19:32:35
12293,2015-01-16 19:45:01
12318,2015-01-16 20:50:13
12535,2015-01-18 18:33:36
12014,2015-01-15 01:04:05
12207,2015-01-16 01:13:09
12300,2015-01-16 20:02:05
12302,2015-01-16 20:08:52
12334,2015-01-16 21:59:04
12529,2015-01-18 18:04:48
12015,2015-01-15 01:14:13
12121,2015-01-15 19:32:34
12281,2015-01-16 18:07:26
12305,2015-01-16 20:25:18
12124,2015-01-15 19:52:44
12307,2015-01-16 20:28:22
12530,2015-01-18 18:04:59
12311,2015-01-16 20:35:57
12532,2015-01-18 18:20:17
12734,2015-01-21 05:52:47
12742,2015-01-21 09:57:46
12743,2015-01-21 10:39:47
12744,2015-01-21 14:57:17
12314,2015-01-16 20:42:30
12137,2015-01-15 20:53:46
12531,2015-01-18 18:14:26
12061,2015-01-15 05:55:47
12083,2015-01-15 15:25:01
12009,2015-01-15 00:41:55
12016,2015-01-15 01:14:58
12036,2015-01-15 03:40:46
12066,2015-01-15 06:27:26
12050,2015-01-15 05:01:39
12055,2015-01-15 05:12:35
12068,2015-01-15 06:56:31
12056,2015-01-15 05:16:54
12017,2015-01-15 01:22:57
12069,2015-01-15 06:57:57
12070,2015-01-15 08:02:38
12085,2015-01-15 15:39:50
12071,2015-01-15 08:50:15
12072,2015-01-15 09:00:54
12020,2015-01-15 01:35:52
12323,2015-01-16 21:10:40
12317,2015-01-16 20:46:53
12588,2015-01-19 04:18:50
12319,2015-01-16 20:50:19
12029,2015-01-15 03:13:00
12033,2015-01-15 03:28:45
12041,2015-01-15 03:57:01
12024,2015-01-15 02:09:48
12026,2015-01-15 02:39:21
12030,2015-01-15 03:16:28
12325,2015-01-16 21:23:06
12338,2015-01-16 22:10:15
12327,2015-01-16 21:28:49
12032,2015-01-15 03:25:58
12537,2015-01-18 19:08:59
12096,2015-01-15 17:02:59
12075,2015-01-15 00:54:10
12315,2015-01-16 20:45:56
12333,2015-01-16 21:51:01
12034,2015-01-15 03:34:55
12612,2015-01-19 17:45:09
12765,2015-01-21 20:14:52
12747,2015-01-21 17:13:33
12019,2015-01-15 01:33:24
14116,2015-01-28 20:19:00
12961,2015-01-23 16:42:56
14117,2015-01-28 20:24:13
14118,2015-01-28 20:25:58
14119,2015-01-28 20:42:17
13422,2015-01-23 23:15:33
13424,2015-01-23 23:20:34
14120,2015-01-28 20:54:38
13387,2015-01-23 22:20:12
12856,2015-01-22 19:55:30
14121,2015-01-28 20:56:13
14123,2015-01-28 21:18:30
14133,2015-01-28 22:46:59
12858,2015-01-22 20:22:09
12859,2015-01-22 20:22:39
14124,2015-01-28 21:46:48
12966,2015-01-23 16:48:16
13378,2015-01-23 22:14:31
12860,2015-01-22 20:38:31
14126,2015-01-28 21:56:42
12861,2015-01-22 20:41:33
12908,2015-01-23 03:08:28
12979,2015-01-23 16:57:08
13222,2015-01-23 19:05:23
14128,2015-01-28 22:07:11
14129,2015-01-28 22:10:07
12862,2015-01-22 21:14:03
14130,2015-01-28 22:37:42
13258,2015-01-23 19:35:03
12903,2015-01-23 02:01:20
13822,2015-01-25 19:51:02
13429,2015-01-23 23:32:37
12864,2015-01-22 21:28:11
13135,2015-01-23 18:02:09
12897,2015-01-23 01:15:27
12909,2015-01-23 03:11:50
12910,2015-01-23 03:15:19
12916,2015-01-23 04:09:24
12912,2015-01-23 03:49:15
12826,2015-01-22 07:14:33
12863,2015-01-22 21:16:23
13431,2015-01-23 23:38:30
12868,2015-01-22 22:18:26
14134,2015-01-28 22:49:47
12967,2015-01-23 16:48:24
13584,2015-01-24 16:20:29
14019,2015-01-27 21:37:04
12870,2015-01-22 22:55:32
14025,2015-01-27 21:59:29
13358,2015-01-23 21:52:07
14028,2015-01-27 22:48:41
13434,2015-01-23 23:43:56
14034,2015-01-27 23:16:41
14037,2015-01-27 23:43:29
12875,2015-01-22 23:13:20
13437,2015-01-23 23:48:42
14052,2015-01-28 02:30:22
14143,2015-01-28 23:55:07
13436,2015-01-23 23:44:53
13952,2015-01-27 01:21:28
14053,2015-01-28 02:42:11
14056,2015-01-28 03:40:42
14099,2015-01-28 16:43:13
12969,2015-01-23 16:49:07
13008,2015-01-23 17:06:38
14057,2015-01-28 03:44:25
12898,2015-01-23 01:17:01
14064,2015-01-28 04:36:09
14067,2015-01-28 04:53:31
14070,2015-01-28 05:19:12
14131,2015-01-28 22:39:53
14147,2015-01-29 00:14:34
13957,2015-01-27 02:03:48
14079,2015-01-28 06:41:44
12887,2015-01-23 00:34:14
14080,2015-01-28 07:06:20
14083,2015-01-28 07:48:46
13125,2015-01-23 17:56:17
14089,2015-01-28 13:39:04
14091,2015-01-28 15:04:08
12878,2015-01-22 23:46:43
14036,2015-01-27 23:40:21
14093,2015-01-28 15:57:54
12970,2015-01-23 16:49:19
12951,2015-01-23 14:30:35
13036,2015-01-23 17:13:20
13440,2015-01-23 23:52:21
12905,2015-01-23 02:44:35
14148,2015-01-29 00:18:25
13463,2015-01-24 01:11:34
13465,2015-01-24 01:14:03
13970,2015-01-27 04:43:27
13959,2015-01-27 02:37:24
13961,2015-01-27 02:40:29
12901,2015-01-23 01:26:56
12906,2015-01-23 02:53:45
12914,2015-01-23 03:57:47
12915,2015-01-23 04:03:54
13443,2015-01-23 23:56:40
13958,2015-01-27 02:19:15
12930,2015-01-23 05:25:14
13444,2015-01-23 23:57:48
13487,2015-01-24 02:41:15
13497,2015-01-24 02:59:34
13945,2015-01-27 00:48:38
13963,2015-01-27 02:48:46
13966,2015-01-27 03:48:24
14150,2015-01-29 00:24:10
13445,2015-01-23 23:59:26
13965,2015-01-27 02:58:09
13969,2015-01-27 04:40:14
13978,2015-01-27 05:53:32
12946,2015-01-23 09:23:37
12947,2015-01-23 09:28:55
13446,2015-01-24 00:00:32
13815,2015-01-25 18:49:07
13831,2015-01-25 21:06:53
13984,2015-01-27 08:29:12
13447,2015-01-24 00:00:43
13620,2015-01-24 18:18:39
13828,2015-01-25 20:40:09
13829,2015-01-25 20:41:40
12836,2015-01-22 08:35:44
12942,2015-01-23 07:38:33
12962,2015-01-23 16:43:00
12971,2015-01-23 16:49:28
12973,2015-01-23 16:52:24
12975,2015-01-23 16:53:35
12978,2015-01-23 16:56:12
13004,2015-01-23 17:06:02
13451,2015-01-24 00:12:23
12964,2015-01-23 16:46:31
12977,2015-01-23 16:55:39
12984,2015-01-23 16:57:56
13032,2015-01-23 17:12:26
13066,2015-01-23 17:23:36
13119,2015-01-23 17:54:24
13457,2015-01-24 00:29:47
13982,2015-01-27 07:40:20
14003,2015-01-27 19:08:56
14011,2015-01-27 20:00:46
12968,2015-01-23 16:48:51
13014,2015-01-23 17:07:18
13072,2015-01-23 17:28:44
13835,2015-01-25 22:03:19
13839,2015-01-25 22:10:54
13840,2015-01-25 22:20:52
13031,2015-01-23 17:12:14
13029,2015-01-23 17:12:03
13040,2015-01-23 17:14:29
13425,2015-01-23 23:21:25
13836,2015-01-25 22:06:15
13845,2015-01-25 22:37:02
13985,2015-01-27 08:30:02
13104,2015-01-23 17:44:50
13460,2015-01-24 00:56:44
13837,2015-01-25 22:06:15
13843,2015-01-25 22:29:57
13849,2015-01-25 23:37:17
12985,2015-01-23 16:59:00
13001,2015-01-23 17:04:20
13065,2015-01-23 17:23:35
13082,2015-01-23 17:31:43
13458,2015-01-24 00:37:05
13462,2015-01-24 01:07:30
13500,2015-01-24 03:01:44
13862,2015-01-26 01:09:08
14100,2015-01-28 16:50:46
12991,2015-01-23 17:01:07
12994,2015-01-23 17:01:38
13015,2015-01-23 17:07:25
13021,2015-01-23 17:09:54
13063,2015-01-23 17:21:57
13459,2015-01-24 00:49:33
13844,2015-01-25 22:33:38
13024,2015-01-23 17:10:35
13038,2015-01-23 17:13:54
13051,2015-01-23 17:17:57
13069,2015-01-23 17:26:04
13461,2015-01-24 01:01:57
13469,2015-01-24 01:33:27
12999,2015-01-23 17:03:43
13044,2015-01-23 17:15:12
13058,2015-01-23 17:20:44
13478,2015-01-24 02:05:55
13481,2015-01-24 02:23:34
13504,2015-01-24 03:09:49
13515,2015-01-24 04:01:59
13852,2015-01-25 23:57:16
13013,2015-01-23 17:07:18
13010,2015-01-23 17:07:01
13858,2015-01-26 00:52:03
13112,2015-01-23 17:50:40
13467,2015-01-24 01:32:00
13474,2015-01-24 01:51:44
13853,2015-01-26 00:07:46
13854,2015-01-26 00:08:30
13856,2015-01-26 00:26:48
13859,2015-01-26 00:59:55
13087,2015-01-23 17:33:47
13475,2015-01-24 01:53:29
13479,2015-01-24 02:22:51
13480,2015-01-24 02:23:18
13482,2015-01-24 02:26:37
13483,2015-01-24 02:31:50
13484,2015-01-24 02:35:07
13485,2015-01-24 02:35:48
13488,2015-01-24 02:41:42
13489,2015-01-24 02:46:30
13490,2015-01-24 02:49:03
13492,2015-01-24 02:51:36
13496,2015-01-24 02:55:06
13034,2015-01-23 17:12:39
13002,2015-01-23 17:04:48
13022,2015-01-23 17:10:20
13059,2015-01-23 17:20:58
13486,2015-01-24 02:37:52
13491,2015-01-24 02:50:21
13498,2015-01-24 02:59:40
13501,2015-01-24 03:03:35
13503,2015-01-24 03:08:15
13525,2015-01-24 04:30:51
13860,2015-01-26 01:02:00
13068,2015-01-23 17:26:01
13085,2015-01-23 17:32:13
13506,2015-01-24 03:15:27
13507,2015-01-24 03:19:19
13508,2015-01-24 03:21:31
13509,2015-01-24 03:23:27
13521,2015-01-24 04:21:05
13522,2015-01-24 04:24:20
13526,2015-01-24 04:31:26
13865,2015-01-26 01:27:06
13990,2015-01-27 16:20:52
13047,2015-01-23 17:16:52
13055,2015-01-23 17:19:12
13062,2015-01-23 17:21:41
13086,2015-01-23 17:33:28
13554,2015-01-24 06:57:04
13991,2015-01-27 16:27:35
13026,2015-01-23 17:10:48
13042,2015-01-23 17:15:00
13049,2015-01-23 17:17:53
13510,2015-01-24 03:35:48
13518,2015-01-24 04:15:18
13523,2015-01-24 04:24:59
13524,2015-01-24 04:27:51
13527,2015-01-24 04:33:09
13864,2015-01-26 01:21:58
13992,2015-01-27 16:40:08
13041,2015-01-23 17:14:53
13050,2015-01-23 17:17:55
13511,2015-01-24 03:46:54
13512,2015-01-24 03:51:50
13513,2015-01-24 03:57:40
13516,2015-01-24 04:07:51
13528,2015-01-24 04:34:25
13993,2015-01-27 16:55:39
14009,2015-01-27 19:42:12
13080,2015-01-23 17:31:00
13529,2015-01-24 04:41:27
13531,2015-01-24 04:46:36
13534,2015-01-24 04:55:42
13543,2015-01-24 05:33:59
13544,2015-01-24 05:44:14
13546,2015-01-24 06:12:30
13547,2015-01-24 06:15:13
13548,2015-01-24 06:15:45
13530,2015-01-24 04:44:52
13542,2015-01-24 05:32:52
13533,2015-01-24 04:50:00
13535,2015-01-24 04:57:03
13537,2015-01-24 05:11:50
13553,2015-01-24 06:53:43
13566,2015-01-24 08:17:34
13571,2015-01-24 10:43:40
13572,2015-01-24 15:00:13
13580,2015-01-24 15:48:08
13588,2015-01-24 16:25:29
13619,2015-01-24 18:15:35
13636,2015-01-24 19:16:40
13559,2015-01-24 07:23:19
13560,2015-01-24 07:24:02
13561,2015-01-24 07:43:43
13563,2015-01-24 07:59:44
13569,2015-01-24 08:45:33
13581,2015-01-24 15:57:23
13592,2015-01-24 16:39:06
13846,2015-01-25 22:39:53
13555,2015-01-24 06:59:06
13558,2015-01-24 07:22:19
13565,2015-01-24 08:10:53
13568,2015-01-24 08:43:33
13570,2015-01-24 08:58:02
13574,2015-01-24 15:06:20
13575,2015-01-24 15:14:27
13576,2015-01-24 15:21:38
13577,2015-01-24 15:31:21
13578,2015-01-24 15:37:28
13579,2015-01-24 15:42:22
13092,2015-01-23 17:36:15
13105,2015-01-23 17:44:51
13327,2015-01-23 21:15:43
13539,2015-01-24 05:18:02
13541,2015-01-24 05:26:50
13109,2015-01-23 17:47:39
13126,2015-01-23 17:56:21
13996,2015-01-27 17:42:19
13127,2015-01-23 17:56:29
13145,2015-01-23 18:08:51
13171,2015-01-23 18:27:11
13582,2015-01-24 16:13:05
13606,2015-01-24 17:36:58
13998,2015-01-27 18:03:09
13999,2015-01-27 18:14:19
14000,2015-01-27 18:30:27
12929,2015-01-23 05:23:32
13129,2015-01-23 17:57:33
13142,2015-01-23 18:07:17
13159,2015-01-23 18:19:44
13166,2015-01-23 18:22:22
13208,2015-01-23 18:54:02
13365,2015-01-23 21:56:53
13583,2015-01-24 16:17:17
13589,2015-01-24 16:27:29
13869,2015-01-26 02:00:00
13871,2015-01-26 02:09:37
13874,2015-01-26 02:50:13
13877,2015-01-26 03:04:19
12939,2015-01-23 07:06:26
13136,2015-01-23 18:02:41
13139,2015-01-23 18:04:49
13214,2015-01-23 18:58:50
13261,2015-01-23 19:39:39
13876,2015-01-26 02:53:28
13879,2015-01-26 04:03:42
13084,2015-01-23 17:32:04
13134,2015-01-23 18:00:27
13220,2015-01-23 19:01:58
13586,2015-01-24 16:23:14
13595,2015-01-24 16:44:20
13602,2015-01-24 17:16:28
13650,2015-01-24 20:44:12
13663,2015-01-24 21:23:52
13667,2015-01-24 21:44:23
